Month/ year,Timestamp,Location,PM2.5,PM10,NO2,NH3,SO2,CO,O3,AQI,,
,07/12/2023,Lucknow - Lalbagh,90.31,171.22,33,74.62,8.2,1.16,10.04,148.00 ,,
,08/12/2023,Lucknow - Lalbagh,84.85,142.33,33.29,69.05,5.58,1.36,18.1,182.00 ,,
,09/12/2023,Lucknow - Lalbagh,96.95,160,33.87,64.39,6.07,2.06,27.28,221.00 ,,
,10/12/2023,Lucknow - Lalbagh,90.21,163.29,34.17,62.02,5.48,2.36,25.32,142.00 ,,
,11/12/2023,Lucknow - Lalbagh,104.73,208.83,50.99,70.39,6.37,2.76,19.92,248.00 ,,
,12/12/2023,Lucknow - Lalbagh,97.52,208.94,42.99,64.16,5.18,2.56,20.22,223.00 ,,
,13/12/2023,Lucknow - Lalbagh,112.42,248.04,36.95,65.88,5.24,2.8,27.5,274.00 ,,
,14/12/2023,Lucknow - Lalbagh,92.15,209.25,39.27,66.44,6.68,2.68,20.59,205.00 ,,
,15/12/2023,Lucknow - Lalbagh,104.28,249.2,43.46,64.7,8.25,2.4,21.2,246.00 ,,
,16/12/2023,Lucknow - Lalbagh,105.66,223.83,45.23,64.46,6.57,2.86,24.68,251.00 ,,
,17/12/2023,Lucknow - Lalbagh,105.14,232.64,43.86,60.69,6.28,3.04,25.16,249.00 ,,
,18/12/2023,Lucknow - Lalbagh,98.36,217.09,40.07,65.36,5.36,3.01,19.42,226.00 ,,
,19/12/2023,Lucknow - Lalbagh,100.59,227.91,38.84,66.36,7.51,2.57,22.76,234.00 ,,
,20/12/2023,Lucknow - Lalbagh,100.89,241.7,48,70.18,6.29,2.49,20.23,235.00 ,,
,21/12/2023,Lucknow - Lalbagh,167.84,363.31,41.2,73.88,9.9,3.19,24.89,337.00 ,,
,22/12/2023,Lucknow - Lalbagh,194.3,421.83,41.67,87.9,9.65,3.96,15.48,390.00 ,,
,23/12/2023,Lucknow - Lalbagh,171.63,341.54,42.04,88.93,6.76,4.14,14.07,340.00 ,,
,24/12/2023,Lucknow - Lalbagh,97.24,226.04,33.82,70.18,3.9,2.21,14.93,222.00 ,,
,25/12/2023,Lucknow - Lalbagh,118.84,206.84,33.26,78.2,9.92,2.29,20.24,296.00 ,,
,26/12/2023,Lucknow - Lalbagh,135.53,246.56,42.32,89.48,6.35,3.01,18.66,312.00 ,,
,27/12/2023,Lucknow - Lalbagh,136.68,193.09,37.18,80.44,5.45,2.6,12.24,313.00 ,,
,28/12/2023,Lucknow - Lalbagh,104.64,215.28,25.67,71.59,5.57,2.17,8.95,248.00 ,,
,29/12/2023,Lucknow - Lalbagh,119.13,248.23,25.08,70.19,6.08,1.93,13.53,297.00 ,,
,30/12/2023,Lucknow - Lalbagh,89.98,191.4,41.53,67.59,4.85,1.64,5.68,200.00 ,,
,31/12/2023,Lucknow - Lalbagh,75.65,176.81,22.36,66.26,3.18,1.61,12.51,151.00 ,,
Jan/24,01/01/2024,Lucknow - Lalbagh,109.12,236.28,28.05,71.08,4.37,1.8,8.92,263.00 ,,
,02/01/2024,Lucknow - Lalbagh,114.96,247,23.99,68.23,3.97,1.56,8.8,283.00 ,,
,03/01/2024,Lucknow - Lalbagh,109.71,245.86,28.66,78.74,5.24,2.27,8.15,265.00 ,,
,04/01/2024,Lucknow - Lalbagh,141.01,253.44,21.1,68.05,5.61,1.51,10.64,316.00 ,,
,05/01/2024,Lucknow - Lalbagh,91.24,167.03,21.95,42.66,4.13,1.46,11.15,202.00 ,,
,06/01/2024,Lucknow - Lalbagh,141.44,271.58,30.43,40.63,3.08,1.88,7.51,317.00 ,,
,07/01/2024,Lucknow - Lalbagh,106.98,205.32,23.94,47.18,2.02,1.32,18.72,256.00 ,,
,08/01/2024,Lucknow - Lalbagh,104.03,234.96,35.82,50.85,3.96,1.68,17.06,245.00 ,,
,09/01/2024,Lucknow - Lalbagh,113.56,225.26,32.76,52.27,3.18,1.78,8.68,278.00 ,,
,10/01/2024,Lucknow - Lalbagh,111.33,228.63,36.12,51.41,5.79,1.65,12.74,270.00 ,,
,11/01/2024,Lucknow - Lalbagh,122.73,258.72,37.51,50.09,3.43,1.69,10.88,302.00 ,,
,12/01/2024,Lucknow - Lalbagh,166.93,371.65,40.39,51.05,5.51,2.09,12.17,336.00 ,,
,13/01/2024,Lucknow - Lalbagh,167.53,348.11,44.32,51.02,3.83,2.12,10.17,337.00 ,,
,14/01/2024,Lucknow - Lalbagh,170.47,345.81,37.96,48.7,4.18,2.12,6.33,339.00 ,,
,15/01/2024,Lucknow - Lalbagh,84.02,169.22,26.27,47.13,2.45,1.6,10.57,180.00 ,,
,16/01/2024,Lucknow - Lalbagh,110.02,234.25,33.1,48.7,2.85,1.61,8.11,266.00 ,,
,17/01/2024,Lucknow - Lalbagh,98.71,205.65,29.96,48.07,3.68,1.43,9.24,227.00 ,,
,18/01/2024,Lucknow - Lalbagh,104.67,215.4,32.31,46.54,4.93,1.6,16.56,248.00 ,,
,19/01/2024,Lucknow - Lalbagh,104.85,213.44,28.74,47.3,4.31,1.37,7.31,248.00 ,,
,20/01/2024,Lucknow - Lalbagh,105.39,213.05,22.94,45.66,7.19,1.56,7.53,250.00 ,,
,21/01/2024,Lucknow - Lalbagh,127.7,263.42,27.04,46.2,6.45,1.63,12.02,306.00 ,,
,22/01/2024,Lucknow - Lalbagh,185.17,268.3,34.99,47.14,8.82,2.66,18.73,350.00 ,,
,23/01/2024,Lucknow - Lalbagh,202.25,355.73,32.89,45.32,5.46,1.99,9.04,363.00 ,,
,24/01/2024,Lucknow - Lalbagh,141.97,319.52,53.49,47.69,9.33,3.01,13.67,317.00 ,,
,25/01/2024,Lucknow - Lalbagh,175.75,328.01,41.16,46.79,7.12,2.5,4.09,343.00 ,,
,26/01/2024,Lucknow - Lalbagh,165.28,337.15,48.83,47.26,7.17,2.87,9.8,335.00 ,,
,27/01/2024,Lucknow - Lalbagh,147.69,304.02,52.18,47.84,8.82,2.69,8.44,321.00 ,,
,28/01/2024,Lucknow - Lalbagh,134.93,243.7,34.9,46.34,6.22,2.21,6.34,312.00 ,,
,29/01/2024,Lucknow - Lalbagh,156.01,300.28,49.42,47.62,8.73,2.66,13.13,328.00 ,,
,30/01/2024,Lucknow - Lalbagh,211.95,427.86,54.68,49.81,10.61,3.98,10.7,397.00 ,,
,31/01/2024,Lucknow - Lalbagh,186.21,401.91,50.46,60.61,6.16,3.36,11.66,365.00 ,,
Feb/24,01/02/2024,Lucknow - Lalbagh,129.25,251.13,35.02,38.15,4.26,1.46,11.03,307.00 ,,
,02/02/2024,Lucknow - Lalbagh,60.04,141.23,26.61,41.7,7.37,1.35,10.57,128.00 ,,
,03/02/2024,Lucknow - Lalbagh,62.18,155.78,29.45,43.89,7.25,1.7,14.59,137.00 ,,
,04/02/2024,Lucknow - Lalbagh,48.84,123.96,27.15,43.99,7.58,1.27,10.6,116.00 ,,
,05/02/2024,Lucknow - Lalbagh,49.24,93.69,23.51,48.35,9.48,1.32,7.02,94.00 ,,
,06/02/2024,Lucknow - Lalbagh,56.15,116.25,28.03,43.62,7.46,1.49,11.56,111.00 ,,
,07/02/2024,Lucknow - Lalbagh,50.47,136.22,30.09,44.13,7.58,1.43,17.57,124.00 ,,
,08/02/2024,Lucknow - Lalbagh,58.21,144,29.68,44.09,8.6,1.29,17.2,130.00 ,,
,09/02/2024,Lucknow - Lalbagh,68.03,170.67,48.25,48.14,12.1,1.72,33.67,147.00 ,,
,10/02/2024,Lucknow - Lalbagh,114.36,232.4,60.86,47.52,7.23,1.65,43.03,281.00 ,,
,11/02/2024,Lucknow - Lalbagh,94.45,193.98,56.75,43.69,6.43,1.33,47.9,213.00 ,,
,12/02/2024,Lucknow - Lalbagh,110,225.32,62.97,55.15,7.8,2.09,39.92,266.00 ,,
,13/02/2024,Lucknow - Lalbagh,87.38,189.97,54.43,39.57,8.55,1.02,34.09,191.00 ,,
,14/02/2024,Lucknow - Lalbagh,110.82,212.13,51.44,49.53,8.8,1.39,34.67,269.00 ,,
,15/02/2024,Lucknow - Lalbagh,101.38,202.29,61.27,42.37,6.69,1.21,33.09,236.00 ,,
,16/02/2024,Lucknow - Lalbagh,105.33,231.52,55.2,44.08,6.4,1.08,46.22,250.00 ,,
,17/02/2024,Lucknow - Lalbagh,90.61,204.25,55.49,45.61,8.48,1.42,45.12,170.00 ,,
,18/02/2024,Lucknow - Lalbagh,99.68,209.22,72.38,39.78,7.18,1.16,42.25,231.00 ,,
,19/02/2024,Lucknow - Lalbagh,70.62,168.06,38.47,42.81,5.36,0.8,49.76,146.00 ,,
,20/02/2024,Lucknow - Lalbagh,75.99,184.67,38.66,50.48,4.95,1.46,47.02,157.00 ,,
,21/02/2024,Lucknow - Lalbagh,49.51,119.99,33.99,43.7,2.49,0.96,31.84,114.00 ,,
,22/02/2024,Lucknow - Lalbagh,60.35,157.4,38.37,40.01,2.16,1.11,32.39,138.00 ,,
,23/02/2024,Lucknow - Lalbagh,51.24,130.97,36.73,41.25,2.96,1.13,51.42,121.00 ,,
,24/02/2024,Lucknow - Lalbagh,74.23,204.57,57.22,47.19,3.76,1.5,36.16,170.00 ,,
,25/02/2024,Lucknow - Lalbagh,63.12,159.87,39.13,32.19,1.78,1.19,49.58,140.00 ,,
,26/02/2024,Lucknow - Lalbagh,57.84,159.84,44.01,42.35,5.44,1.28,37.5,140.00 ,,
,27/02/2024,Lucknow - Lalbagh,72.98,182.73,40.91,41.3,4.09,0.91,36.73,155.00 ,,
,28/02/2024,Lucknow - Lalbagh,49.36,136.16,28.67,40.39,3.07,0.64,44.4,124.00 ,,
,29/02/2024,Lucknow - Lalbagh,49.03,136.62,26.45,44.94,3.06,0.96,51.15,125.00 ,,
Mar/24,01/03/2024,Lucknow - Lalbagh,63.18,179.87,22.83,44.39,6.61,1.45,50.59,153.00 ,,
,02/03/2024,Lucknow - Lalbagh,46.69,105.81,12.86,44.07,4.84,1.38,32.47,104.00 ,,
,03/03/2024,Lucknow - Lalbagh,26.05,52.85,9.9,43.29,4.07,1.28,24.81,61.00 ,,
,04/03/2024,Lucknow - Lalbagh,26.09,57.04,13.11,42.42,5.15,1.31,27.43,62.00 ,,
,05/03/2024,Lucknow - Lalbagh,31.55,89.79,14,37.26,5.11,1.42,45.36,90.00 ,,
,06/03/2024,Lucknow - Lalbagh,43.91,112.15,16.7,40.88,5.36,1.37,50.21,108.00 ,,
,07/03/2024,Lucknow - Lalbagh,44.83,120.64,13.74,40.49,5.34,1.11,46.14,114.00 ,,
,08/03/2024,Lucknow - Lalbagh,41.91,123.76,7.01,40.18,6.2,0.74,44.63,116.00 ,,
,09/03/2024,Lucknow - Lalbagh,42.28,117.66,7.05,40.39,6.09,0.74,49.8,112.00 ,,
,10/03/2024,Lucknow - Lalbagh,49.54,113.33,8.29,42.07,4.11,1,42.07,109.00 ,,
,11/03/2024,Lucknow - Lalbagh,77.22,177.2,10.71,29.88,5.61,0.95,42.27,156.00 ,,
,12/03/2024,Lucknow - Lalbagh,52.06,140.14,7.91,45.4,6.04,0.7,52.01,127.00 ,,
,13/03/2024,Lucknow - Lalbagh,47.76,119.05,9.29,49.92,7.98,1.2,38.22,113.00 ,,
,14/03/2024,Lucknow - Lalbagh,60.27,150.91,9.04,36.45,5.03,0.87,44.17,134.00 ,,
,15/03/2024,Lucknow - Lalbagh,46.14,123.11,7.26,47.74,6.1,1.01,47.9,116.00 ,,
,16/03/2024,Lucknow - Lalbagh,51.86,144.89,9.64,49.07,5.88,1.02,43.51,130.00 ,,
,17/03/2024,Lucknow - Lalbagh,59.86,158.43,9.43,47.3,7.33,1.32,47.62,139.00 ,,
,18/03/2024,Lucknow - Lalbagh,67.58,183.31,8.59,50.42,7.14,1.62,48.14,156.00 ,,
,19/03/2024,Lucknow - Lalbagh,74.81,182.26,8.35,50.36,7.21,1.92,45.15,155.00 ,,
,20/03/2024,Lucknow - Lalbagh,69.66,181.39,5.47,47.78,8.67,1.39,45.29,154.00 ,,
,21/03/2024,Lucknow - Lalbagh,37.87,92.44,4.03,50.41,4.96,1.26,38.9,92.00 ,,
,22/03/2024,Lucknow - Lalbagh,62.14,134,7.26,51.2,7.87,1.49,40.98,123.00 ,,
,23/03/2024,Lucknow - Lalbagh,64.46,166.76,6.94,48.88,7.56,1.66,42.01,145.00 ,,
,24/03/2024,Lucknow - Lalbagh,64.19,164.96,6.55,49.14,5.37,1.44,42.5,143.00 ,,
,25/03/2024,Lucknow - Lalbagh,90.98,203.35,4.82,46.3,7.57,1.74,47.28,169.00 ,,
,26/03/2024,Lucknow - Lalbagh,40.93,110.73,5.23,48.34,7.52,1.33,46.13,107.00 ,,
,27/03/2024,Lucknow - Lalbagh,67.94,164.79,11.32,50.92,7.47,1.79,42.64,143.00 ,,
,28/03/2024,Lucknow - Lalbagh,71.85,180.96,8.02,51.04,5.96,1.61,41.27,154.00 ,,
,29/03/2024,Lucknow - Lalbagh,66.82,152.97,4.89,48.65,8.9,1.67,49.96,136.00 ,,
,30/03/2024,Lucknow - Lalbagh,83.6,190.92,8.54,48.54,7.44,1.67,46.31,178.00 ,,
,31/03/2024,Lucknow - Lalbagh,70.44,160.63,7.78,46.45,7.48,1.15,47.34,141.00 ,,
Apr/24,01/04/2024,Lucknow - Lalbagh,58.47,166.56,3.12,61.38,5.26,0.8,54.63,145.00 ,,
,02/04/2024,Lucknow - Lalbagh,42.07,114.06,4.74,85.27,6.99,0.77,48.86,110.00 ,,
,03/04/2024,Lucknow - Lalbagh,56.91,140.72,8.54,88.12,7.55,0.95,44.39,127.00 ,,
,04/04/2024,Lucknow - Lalbagh,65,177.74,8.49,89.49,8.56,0.98,38.06,152.00 ,,
,05/04/2024,Lucknow - Lalbagh,50.06,120.99,5.77,85.87,6.42,1,38.13,114.00 ,,
,06/04/2024,Lucknow - Lalbagh,59.26,153.37,6.22,85.95,8.08,1.14,39.47,136.00 ,,
,07/04/2024,Lucknow - Lalbagh,50.15,123.28,5.16,83.86,9.41,1.05,40.88,116.00 ,,
,08/04/2024,Lucknow - Lalbagh,47.89,124.56,7.29,86.55,9.37,1.59,27.42,117.00 ,,
,09/04/2024,Lucknow - Lalbagh,60.8,164.28,8.61,88.29,7.91,1.41,23.35,143.00 ,,
,10/04/2024,Lucknow - Lalbagh,47.9,129.53,5.37,86.9,5.6,0.91,21.51,120.00 ,,
,11/04/2024,Lucknow - Lalbagh,51.96,127.72,7.32,88.28,6.45,1.09,18.87,119.00 ,,
,12/04/2024,Lucknow - Lalbagh,56.27,139.97,5.91,102.8,8.57,0.85,24.33,127.00 ,,
,13/04/2024,Lucknow - Lalbagh,47.02,120.98,6.19,119.81,5.57,1.06,25.07,114.00 ,,
,14/04/2024,Lucknow - Lalbagh,50.1,127.96,6.83,123.42,6.39,0.84,25.77,119.00 ,,
,15/04/2024,Lucknow - Lalbagh,78.22,193.17,5.14,120.13,7.94,0.9,29.54,162.00 ,,
,16/04/2024,Lucknow - Lalbagh,57.13,156.64,3.72,115.87,8.16,0.51,29.56,138.00 ,,
,17/04/2024,Lucknow - Lalbagh,47.35,164.85,3.74,112.14,7.79,0.96,31.31,143.00 ,,
,18/04/2024,Lucknow - Lalbagh,51.98,199.83,9.26,96.11,7.52,0.7,35.92,167.00 ,,
,19/04/2024,Lucknow - Lalbagh,66.75,192.54,15.62,78.82,9.89,0.68,36.37,162.00 ,,
,20/04/2024,Lucknow - Lalbagh,75.72,199.67,18.9,74.67,7.67,0.71,36.09,167.00 ,,
,21/04/2024,Lucknow - Lalbagh,76.54,202.43,14.06,76.69,7.84,0.63,48.66,168.00 ,,
,22/04/2024,Lucknow - Lalbagh,61.78,143.93,18.85,76.82,5.21,0.74,51.09,130.00 ,,
,23/04/2024,Lucknow - Lalbagh,64.01,163.41,16.86,80.31,9,0.56,55.22,142.00 ,,
,24/04/2024,Lucknow - Lalbagh,63.14,168.58,13.95,78.3,5.78,0.91,60.46,146.00 ,,
,25/04/2024,Lucknow - Lalbagh,69.83,168.59,17.19,78.39,7.27,1.13,62.29,146.00 ,,
,26/04/2024,Lucknow - Lalbagh,81.5,167.1,21.88,78.04,8.29,1.18,53.32,171.00 ,,
,27/04/2024,Lucknow - Lalbagh,76.8,186.5,19.1,81.06,6.79,0.79,40.93,158.00 ,,
,28/04/2024,Lucknow - Lalbagh,89.68,212.98,17.12,68.96,6.77,1.26,51.32,199.00 ,,
,29/04/2024,Lucknow - Lalbagh,96.42,207.88,26.06,82.75,8.24,1.32,46.49,220.00 ,,
,30/04/2024,Lucknow - Lalbagh,87.12,230.32,19.22,74.8,6.1,1.22,36.87,190.00 ,,
May/24,01/05/2024,Lucknow - Lalbagh,81.16,207.53,13.49,77.23,5.17,1.93,47.59,172.00 ,,
,02/05/2024,Lucknow - Lalbagh,78.06,207.78,16.23,80.21,8.64,2.1,46.46,172.00 ,,
,03/05/2024,Lucknow - Lalbagh,95.42,215.47,20.33,77.4,6.42,1.81,42.97,216.00 ,,
,04/05/2024,Lucknow - Lalbagh,109.11,234.41,21.16,74.4,9.64,1.45,39.03,263.00 ,,
,05/05/2024,Lucknow - Lalbagh,105.91,221.43,21.31,81.02,7.03,1.17,32.68,252.00 ,,
,06/05/2024,Lucknow - Lalbagh,109.57,236.64,23.77,82.74,5.46,1.38,35.34,264.00 ,,
,07/05/2024,Lucknow - Lalbagh,104.31,202.55,11.89,76.9,7.79,1.62,38.52,246.00 ,,
,08/05/2024,Lucknow - Lalbagh,56.37,116.77,11.78,78.38,8.95,1.42,46.49,111.00 ,,
,09/05/2024,Lucknow - Lalbagh,51.61,98.99,11.85,80.1,5.32,1.3,46.73,99.00 ,,
,10/05/2024,Lucknow - Lalbagh,57.16,103.43,13.94,77.92,6.89,1.36,46.44,103.00 ,,
,11/05/2024,Lucknow - Lalbagh,66.69,142.97,13.08,77.22,5.61,1.37,41.84,129.00 ,,
,12/05/2024,Lucknow - Lalbagh,51.73,100.99,15.03,76.33,6.78,1.28,46.37,86.00 ,,
,13/05/2024,Lucknow - Lalbagh,64.72,129.04,14.92,80.66,6.93,1.69,42.61,120.00 ,,
,14/05/2024,Lucknow - Lalbagh,93.34,173.19,22.42,77.17,7.23,1.44,47.35,209.00 ,,
,15/05/2024,Lucknow - Lalbagh,93.69,169.12,22.72,70.44,4.84,0.4,34.65,210.00 ,,
,16/05/2024,Lucknow - Lalbagh,88.54,170.91,9.54,76.11,6.97,0.53,28.6,195.00 ,,
,17/05/2024,Lucknow - Lalbagh,103.5,252.11,11.67,68.52,5.45,1.07,35.1,244.00 ,,
,18/05/2024,Lucknow - Lalbagh,92.1,251.24,11.64,82.06,9.28,1.42,27.54,205.00 ,,
,19/05/2024,Lucknow - Lalbagh,94.02,238.98,11.66,63.97,5.54,1.54,36.11,211.00 ,,
,20/05/2024,Lucknow - Lalbagh,67.97,202.46,11.69,75.22,5.06,1.43,37.08,168.00 ,,
,21/05/2024,Lucknow - Lalbagh,41,109.36,11.65,76.14,5.58,1.24,41.37,107.00 ,,
,22/05/2024,Lucknow - Lalbagh,43.47,109.84,11.68,75.78,5.15,1.33,29.7,107.00 ,,
,23/05/2024,Lucknow - Lalbagh,34.61,102.67,11.72,75.42,5.21,1.1,32.52,102.00 ,,
,24/05/2024,Lucknow - Lalbagh,134.29,140.06,11.63,82.2,4.97,1.12,33.38,311.00 ,,
,25/05/2024,Lucknow - Lalbagh,59.28,133.79,11.71,76.06,6.97,1.4,44.78,123.00 ,,
,26/05/2024,Lucknow - Lalbagh,62.23,145.11,11.65,74.12,5.03,1.23,49.4,130.00 ,,
,27/05/2024,Lucknow - Lalbagh,68.83,177.02,11.64,73.5,7.29,1.11,50.89,152.00 ,,
,28/05/2024,Lucknow - Lalbagh,52.93,129.94,11.72,72.06,5.61,1.28,39.16,120.00 ,,
,29/05/2024,Lucknow - Lalbagh,78.02,199.42,11.66,79.92,5.7,1.55,79.37,166.00 ,,
,30/05/2024,Lucknow - Lalbagh,114.8,270.73,16.46,67.14,5.17,0.75,74.62,282.00 ,,
,31/05/2024,Lucknow - Lalbagh,84.73,237.17,21.09,72.51,6.83,0.91,74.26,191.00 ,,
Jun/24,01/06/2024,Lucknow - Lalbagh,62.37,162.11,21.15,72.25,5.27,1.74,63.82,142.00 ,,
,02/06/2024,Lucknow - Lalbagh,70.49,193.17,21.07,70.89,5.25,1.52,75.56,162.00 ,,
,03/06/2024,Lucknow - Lalbagh,77.5,173.04,21.03,74.1,6.63,1.73,57.85,157.00 ,,
,04/06/2024,Lucknow - Lalbagh,87.84,244.19,21.09,68.31,6.54,1.17,78.03,196.00 ,,
,05/06/2024,Lucknow - Lalbagh,60.66,152.48,21.07,68.02,4.64,1.52,53.57,135.00 ,,
,06/06/2024,Lucknow - Lalbagh,51.36,115.37,21.07,58.7,5.88,1.38,55.8,111.00 ,,
,07/06/2024,Lucknow - Lalbagh,61.13,164.5,21.03,65.75,8.52,1.39,74.12,143.00 ,,
,08/06/2024,Lucknow - Lalbagh,78.64,220.31,20.99,68.47,9.84,1.29,71.98,180.00 ,,
,09/06/2024,Lucknow - Lalbagh,61.93,175.49,21.04,65.7,4.53,0.96,86.36,150.00 ,,
,10/06/2024,Lucknow - Lalbagh,61.31,142.56,35.39,68.14,13.08,0.69,39.26,129.00 ,,
,11/06/2024,Lucknow - Lalbagh,65.91,159.58,41.81,66.98,7,0.89,12.52,140.00 ,,
,12/06/2024,Lucknow - Lalbagh,101.25,204.71,50.22,68.66,11.15,1.48,14.56,236.00 ,,
,13/06/2024,Lucknow - Lalbagh,101.09,210.58,46.87,64.31,7.41,0.92,13.15,235.00 ,,
,14/06/2024,Lucknow - Lalbagh,97.4,190.24,39.83,67.22,11.92,1.3,14.86,223.00 ,,
,15/06/2024,Lucknow - Lalbagh,112.75,247.11,43.29,69.71,9.54,1.51,16.96,275.00 ,,
,16/06/2024,Lucknow - Lalbagh,98.64,202.58,39.44,67.78,13.44,1.21,13.69,227.00 ,,
,17/06/2024,Lucknow - Lalbagh,93.1,196.43,36.8,68.17,8.31,1.21,16.2,208.00 ,,
,18/06/2024,Lucknow - Lalbagh,88.18,199.01,33.53,72.69,10.69,1.79,14.3,194.00 ,,
,19/06/2024,Lucknow - Lalbagh,83.26,178.7,23.04,121.07,11.26,1.52,13.18,177.00 ,,
,20/06/2024,Lucknow - Lalbagh,71.17,168.23,20.96,121.36,10.03,1.25,41.56,146.00 ,,
,21/06/2024,Lucknow - Lalbagh,62,152.83,20.97,118.42,10.52,1.77,60.24,135.00 ,,
,22/06/2024,Lucknow - Lalbagh,43.34,91.26,20.77,110.45,7.47,1.7,59.95,91.00 ,,
,23/06/2024,Lucknow - Lalbagh,43.3,84.31,20.95,101.81,7.86,1.89,53.15,94.00 ,,
,24/06/2024,Lucknow - Lalbagh,64.83,121.52,20.88,101.33,7.44,2.35,38.38,115.00 ,,
,25/06/2024,Lucknow - Lalbagh,53.39,94.45,20.75,128.38,7.8,2.48,20.77,106.00 ,,
,26/06/2024,Lucknow - Lalbagh,48.29,99.6,20.87,152.55,9.53,2.28,31.54,103.00 ,,
,27/06/2024,Lucknow - Lalbagh,31.16,58.58,20.64,131.26,6.08,2.34,34.03,104.00 ,,
,28/06/2024,Lucknow - Lalbagh,36.42,87.47,18.77,121.31,10.59,1.74,37.86,87.00 ,,
,29/06/2024,Lucknow - Lalbagh,18.55,36.84,11.51,128.69,9.63,2.61,42.47,107.00 ,,
,30/06/2024,Lucknow - Lalbagh,26.53,69.13,11.92,118.76,7.45,1.92,35.4,96.00 ,,
Jul/24,01/07/2024,Lucknow - Lalbagh,24.77,62.32,22.78,127.28,10.33,1.99,27.01,99.00 ,,
,02/07/2024,Lucknow - Lalbagh,23.83,49.19,12.95,129.36,6.46,2.04,27.16,49.00 ,,
,03/07/2024,Lucknow - Lalbagh,20.06,44.41,11.15,122.7,10.16,1.78,30.34,88.00 ,,
,04/07/2024,Lucknow - Lalbagh,17.98,46.15,4.18,130.21,7.28,1.1,44.2,51.00 ,,
,05/07/2024,Lucknow - Lalbagh,19.13,32.67,4.39,97.7,8.35,1.51,31.83,73.00 ,,
,06/07/2024,Lucknow - Lalbagh,15.37,30.8,7.22,92.81,6.25,1.49,19.06,72.00 ,,
,07/07/2024,Lucknow - Lalbagh,16.3,38.14,5.92,70.6,6.98,1.47,27.01,71.00 ,,
,08/07/2024,Lucknow - Lalbagh,31,68.08,5.41,63.08,4.66,1.81,31.77,90.00 ,,
,09/07/2024,Lucknow - Lalbagh,35.52,89.1,5.83,61.15,5.5,2.04,32.08,89.00 ,,
,10/07/2024,Lucknow - Lalbagh,37.57,91.67,5.64,56.77,6.1,2.15,27.89,102.00 ,,
,11/07/2024,Lucknow - Lalbagh,27.54,73.05,5.72,51.8,8.25,2.24,28.77,103.00 ,,
,12/07/2024,Lucknow - Lalbagh,25.2,71.12,8.52,53.09,4.24,2.18,30.44,102.00 ,,
,13/07/2024,Lucknow - Lalbagh,20.36,55.44,8.09,55.58,6,2.06,31.98,55.00 ,,
,14/07/2024,Lucknow - Lalbagh,25.33,63.78,7.69,45.11,3.87,2.11,37.25,101.00 ,,
,15/07/2024,Lucknow - Lalbagh,35.19,84.94,8.86,81.2,4.22,2.23,38.08,103.00 ,,
,16/07/2024,Lucknow - Lalbagh,23.9,64.13,8.81,59.6,7.69,2.01,34.62,64.00 ,,
,17/07/2024,Lucknow - Lalbagh,27.11,59.44,8.93,57.52,4.66,1.97,31.34,98.00 ,,
,18/07/2024,Lucknow - Lalbagh,26.58,59.72,11.9,60.01,7.65,1.66,30.68,81.00 ,,
,19/07/2024,Lucknow - Lalbagh,19.7,52.9,12.46,62.67,5.73,2.14,28.52,102.00 ,,
,20/07/2024,Lucknow - Lalbagh,22.06,45.17,12.99,63.44,6.94,1.91,36.51,95.00 ,,
,21/07/2024,Lucknow - Lalbagh,30.1,77.72,12.63,60.58,7.42,0.92,34.68,78.00 ,,
,22/07/2024,Lucknow - Lalbagh,19.05,57.61,12.83,52.87,4.24,0.92,14.55,58.00 ,,
,23/07/2024,Lucknow - Lalbagh,19.68,56.14,9.67,61.19,5.16,1.18,9.48,56.00 ,,
,24/07/2024,Lucknow - Lalbagh,19.68,57.33,13.4,68.79,1.99,1.97,10.55,98.00 ,,
,25/07/2024,Lucknow - Lalbagh,20.02,68.59,20.65,82.78,7.36,1.96,11.04,98.00 ,,
,26/07/2024,Lucknow - Lalbagh,19.68,72.61,20.25,62.83,3.26,1.64,12.58,80.00 ,,
,27/07/2024,Lucknow - Lalbagh,19.68,79.48,18.12,61.21,3.52,1.26,13.49,79.00 ,,
,28/07/2024,Lucknow - Lalbagh,19.68,79.33,20.07,64.23,5.34,1.75,14.5,86.00 ,,
,29/07/2024,Lucknow - Lalbagh,19.68,91.46,20.9,67.86,6.64,1.6,17.12,91.00 ,,
,30/07/2024,Lucknow - Lalbagh,31.55,95.08,20.66,62.77,5.85,1.84,10.31,95.00 ,,
,31/07/2024,Lucknow - Lalbagh,32.58,83.61,19.66,69.59,5.35,1.67,3.76,84.00 ,,
Aug/24,01/08/2024,Lucknow - Lalbagh,19.68,52.3,21,73.34,12.52,1.01,6.3,52.00 ,,
,02/08/2024,Lucknow - Lalbagh,19.58,39.11,18.21,59.12,8.29,0.99,8.27,50.00 ,,
,03/08/2024,Lucknow - Lalbagh,16.68,52.1,19.53,67.26,8.3,1.3,7.18,62.00 ,,
,04/08/2024,Lucknow - Lalbagh,18.98,69.49,21.94,66.39,8.17,1.29,7.47,69.00 ,,
,05/08/2024,Lucknow - Lalbagh,25.27,61.54,19.69,65.32,6.35,1.28,6.32,62.00 ,,
,06/08/2024,Lucknow - Lalbagh,37.17,87.23,22.51,69.73,7.56,1.82,5.62,90.00 ,,
